chrom1	start1	end1	chrom2	start2	end2	bin1	bin2	kernel_id	iteration	score	pvalue	qvalue
chr17	32200000	32205000	chr17	32320000	32325000	504604	504628	0	0	0.4126636257	0.0000000000	0.0000000000
chr17	32215000	32220000	chr17	32235000	32240000	504607	504611	0	0	0.5809686695	0.0000000000	0.0000000000
chr17	32255000	32260000	chr17	32315000	32320000	504615	504627	0	0	0.8467620631	0.0000000000	0.0000000000
chr17	32250000	32255000	chr17	32440000	32445000	504614	504652	0	0	0.6215815022	0.0000000000	0.0000000000
chr17	32355000	32360000	chr17	32445000	32450000	504635	504653	0	0	0.3519656674	0.0000000005	0.0000000006
chr17	32400000	32405000	chr17	32430000	32435000	504644	504650	0	0	0.5754731862	0.0000000000	0.0000000000
chr17	32455000	32460000	chr17	32475000	32480000	504655	504659	0	0	0.5541973748	0.0000000000	0.0000000000
chr17	32480000	32485000	chr17	32755000	32760000	504660	504715	0	0	0.6951896794	0.0000000000	0.0000000000
chr17	32485000	32490000	chr17	32660000	32665000	504661	504696	0	0	0.6486901023	0.0000000000	0.0000000000
chr17	32485000	32490000	chr17	32610000	32615000	504661	504686	0	0	0.5518082211	0.0000000000	0.0000000000
chr17	32485000	32490000	chr17	32875000	32880000	504661	504739	0	0	0.3197931611	0.0000000209	0.0000000229
chr17	32485000	32490000	chr17	32920000	32925000	504661	504748	0	0	0.3334669688	0.0000000045	0.0000000053
chr17	32485000	32490000	chr17	33000000	33005000	504661	504764	0	0	0.3311283401	0.0000000059	0.0000000068
chr17	32585000	32590000	chr17	32755000	32760000	504681	504715	0	0	0.3452719247	0.0000000011	0.0000000014
chr17	32670000	32675000	chr17	32755000	32760000	504698	504715	0	0	0.6834536331	0.0000000000	0.0000000000
chr17	32660000	32665000	chr17	33750000	33755000	504696	504914	0	0	0.4954735606	0.0000000000	0.0000000000
chr17	32780000	32785000	chr17	32910000	32915000	504720	504746	0	0	0.6346307084	0.0000000000	0.0000000000
chr17	32780000	32785000	chr17	32995000	33000000	504720	504763	0	0	0.7240969255	0.0000000000	0.0000000000
chr17	32785000	32790000	chr17	33745000	33750000	504721	504913	0	0	0.4559399225	0.0000000000	0.0000000000
chr17	32780000	32785000	chr17	33045000	33050000	504720	504773	0	0	0.3945621724	0.0000000000	0.0000000000
chr17	32880000	32885000	chr17	32910000	32915000	504740	504746	0	0	0.3648231493	0.0000000062	0.0000000071
chr17	32880000	32885000	chr17	32995000	33000000	504740	504763	0	0	0.3621429479	0.0000000001	0.0000000002
chr17	32930000	32935000	chr17	33750000	33755000	504750	504914	0	0	0.3722711105	0.0000000000	0.0000000001
chr17	32935000	32940000	chr17	32995000	33000000	504751	504763	0	0	0.5768433527	0.0000000000	0.0000000000
chr17	33015000	33020000	chr17	33750000	33755000	504767	504914	0	0	0.3983744843	0.0000000000	0.0000000000
chr17	33020000	33025000	chr17	33040000	33045000	504768	504772	0	0	0.3745465695	0.0000000136	0.0000000152
chr17	33780000	33785000	chr17	34160000	34165000	504920	504996	0	0	0.6292371698	0.0000000000	0.0000000000
chr17	33775000	33780000	chr17	34365000	34370000	504919	505037	0	0	0.4923362325	0.0000000000	0.0000000000
chr17	34185000	34190000	chr17	34365000	34370000	505001	505037	0	0	0.6191746129	0.0000000000	0.0000000000
chr17	34200000	34205000	chr17	34305000	34310000	505004	505025	0	0	0.6442043755	0.0000000000	0.0000000000
chr17	34205000	34210000	chr17	34240000	34245000	505005	505012	0	0	0.4564606877	0.0000000000	0.0000000000
chr17	34250000	34255000	chr17	34300000	34305000	505014	505024	0	0	0.5105979374	0.0000000000	0.0000000000
chr17	34250000	34255000	chr17	35080000	35085000	505014	505180	0	0	0.3384215029	0.0000000026	0.0000000031
chr17	34310000	34315000	chr17	34355000	34360000	505026	505035	0	0	0.7583947125	0.0000000000	0.0000000000
chr17	34420000	34425000	chr17	34635000	34640000	505048	505091	0	0	0.7132846060	0.0000000000	0.0000000000
chr17	34425000	34430000	chr17	34890000	34895000	505049	505142	0	0	0.4592782066	0.0000000000	0.0000000000
chr17	34420000	34425000	chr17	34980000	34985000	505048	505160	0	0	0.6559903223	0.0000000000	0.0000000000
chr17	34425000	34430000	chr17	35130000	35135000	505049	505190	0	0	0.5877658998	0.0000000000	0.0000000000
chr17	34440000	34445000	chr17	34520000	34525000	505052	505068	0	0	0.3961493861	0.0000000000	0.0000000000
chr17	34635000	34640000	chr17	35120000	35125000	505091	505188	0	0	0.6394375884	0.0000000000	0.0000000000
chr17	34540000	34545000	chr17	34635000	34640000	505072	505091	0	0	0.6227936266	0.0000000000	0.0000000000
chr17	34545000	34550000	chr17	34895000	34900000	505073	505143	0	0	0.5252946504	0.0000000000	0.0000000000
chr17	34540000	34545000	chr17	34975000	34980000	505072	505159	0	0	0.3881852886	0.0000000000	0.0000000000
chr17	34640000	34645000	chr17	34975000	34980000	505092	505159	0	0	0.3586953896	0.0000000002	0.0000000003
chr17	34660000	34665000	chr17	34890000	34895000	505096	505142	0	0	0.3492090811	0.0000000007	0.0000000009
chr17	34710000	34715000	chr17	35120000	35125000	505106	505188	0	0	0.4029544090	0.0000000000	0.0000000000
chr17	34775000	34780000	chr17	35120000	35125000	505119	505188	0	0	0.4030345947	0.0000000000	0.0000000000
chr17	34825000	34830000	chr17	35120000	35125000	505129	505188	0	0	0.5069749012	0.0000000000	0.0000000000
chr17	34915000	34920000	chr17	34945000	34950000	505147	505153	0	0	0.4492933889	0.0000000000	0.0000000000
chr17	34975000	34980000	chr17	35245000	35250000	505159	505213	0	0	0.4334390866	0.0000000000	0.0000000000
chr17	34995000	35000000	chr17	35115000	35120000	505163	505187	0	0	0.5981711081	0.0000000000	0.0000000000
chr17	34980000	34985000	chr17	35360000	35365000	505160	505236	0	0	0.3780281377	0.0000000001	0.0000000001
chr17	34985000	34990000	chr17	35540000	35545000	505161	505272	0	0	0.3320865779	0.0000000053	0.0000000062
chr17	35170000	35175000	chr17	35745000	35750000	505198	505313	0	0	0.6267869641	0.0000000000	0.0000000000
chr17	35150000	35155000	chr17	35540000	35545000	505194	505272	0	0	0.4663566107	0.0000000000	0.0000000000
chr17	35185000	35190000	chr17	35225000	35230000	505201	505209	0	0	0.5225310451	0.0000000000	0.0000000000
chr17	35170000	35175000	chr17	35305000	35310000	505198	505225	0	0	0.5667827605	0.0000000000	0.0000000000
chr17	35165000	35170000	chr17	35440000	35445000	505197	505252	0	0	0.3312846433	0.0000000058	0.0000000067
chr17	35170000	35175000	chr17	35365000	35370000	505198	505237	0	0	0.3658278840	0.0000000003	0.0000000004
chr17	35245000	35250000	chr17	35535000	35540000	505213	505271	0	0	0.5314599978	0.0000000000	0.0000000000
chr17	35255000	35260000	chr17	35290000	35295000	505215	505222	0	0	0.5933884111	0.0000000000	0.0000000000
chr17	35245000	35250000	chr17	35365000	35370000	505213	505237	0	0	0.4413313786	0.0000000000	0.0000000000
chr17	35245000	35250000	chr17	35430000	35435000	505213	505250	0	0	0.4142881741	0.0000000000	0.0000000000
chr17	35245000	35250000	chr17	35805000	35810000	505213	505325	0	0	0.3299224707	0.0000000068	0.0000000078
chr17	35305000	35310000	chr17	35530000	35535000	505225	505270	0	0	0.6426299238	0.0000000000	0.0000000000
chr17	35310000	35315000	chr17	35745000	35750000	505226	505313	0	0	0.6041473570	0.0000000000	0.0000000000
chr17	35310000	35315000	chr17	35435000	35440000	505226	505251	0	0	0.4588342691	0.0000000000	0.0000000000
chr17	35315000	35320000	chr17	35365000	35370000	505227	505237	0	0	0.3749132564	0.0000000005	0.0000000007
chr17	35370000	35375000	chr17	35535000	35540000	505238	505271	0	0	0.4553008738	0.0000000000	0.0000000000
chr17	35360000	35365000	chr17	35745000	35750000	505236	505313	0	0	0.3887875034	0.0000000000	0.0000000000
chr17	35375000	35380000	chr17	35425000	35430000	505239	505249	0	0	0.4945386139	0.0000000000	0.0000000000
chr17	35430000	35435000	chr17	35530000	35535000	505250	505270	0	0	0.5058125470	0.0000000000	0.0000000000
chr17	35435000	35440000	chr17	35745000	35750000	505251	505313	0	0	0.4253720195	0.0000000000	0.0000000000
chr17	35450000	35455000	chr17	35485000	35490000	505254	505261	0	0	0.3514831989	0.0000000120	0.0000000135
chr17	35545000	35550000	chr17	35745000	35750000	505273	505313	0	0	0.6369998493	0.0000000000	0.0000000000
chr17	35605000	35610000	chr17	35810000	35815000	505285	505326	0	0	0.5211391982	0.0000000000	0.0000000000
chr17	35610000	35615000	chr17	35745000	35750000	505286	505313	0	0	0.8014151879	0.0000000000	0.0000000000
chr17	35595000	35600000	chr17	35625000	35630000	505283	505289	0	0	0.3334001994	0.0000001375	0.0000001412
chr17	35670000	35675000	chr17	35740000	35745000	505298	505312	0	0	0.3118667711	0.0000000573	0.0000000602
chr17	35765000	35770000	chr17	35800000	35805000	505317	505324	0	0	0.8506860304	0.0000000000	0.0000000000
chr17	35760000	35765000	chr17	35850000	35855000	505316	505334	0	0	0.4200548796	0.0000000000	0.0000000000
chr17	35760000	35765000	chr17	35890000	35895000	505316	505342	0	0	0.3825832946	0.0000000000	0.0000000000
chr17	35820000	35825000	chr17	35840000	35845000	505328	505332	0	0	0.4922248240	0.0000000000	0.0000000000
chr17	35850000	35855000	chr17	36145000	36150000	505334	505393	0	0	0.5705272161	0.0000000000	0.0000000000
chr17	35850000	35855000	chr17	35940000	35945000	505334	505352	0	0	0.4045189349	0.0000000000	0.0000000000
chr17	35850000	35855000	chr17	36010000	36015000	505334	505366	0	0	0.4668247843	0.0000000000	0.0000000000
chr17	35850000	35855000	chr17	36165000	36170000	505334	505397	0	0	0.3518786378	0.0000000572	0.0000000602
chr17	35900000	35905000	chr17	35920000	35925000	505344	505348	0	0	0.3598088265	0.0000000556	0.0000000586
chr17	35970000	35975000	chr17	36150000	36155000	505358	505394	0	0	0.7289610332	0.0000000000	0.0000000000
chr17	35970000	35975000	chr17	36475000	36480000	505358	505459	0	0	0.6441387779	0.0000000000	0.0000000000
chr17	35970000	35975000	chr17	36005000	36010000	505358	505365	0	0	0.5425732096	0.0000000000	0.0000000000
chr17	35970000	35975000	chr17	36220000	36225000	505358	505408	0	0	0.4098437759	0.0000000967	0.0000001001
chr17	36050000	36055000	chr17	36465000	36470000	505374	505457	0	0	0.3387753953	0.0000017152	0.0000017256
chr17	36075000	36080000	chr17	36465000	36470000	505379	505457	0	0	0.3203916376	0.0000066498	0.0000066633
chr17	36085000	36090000	chr17	36200000	36205000	505381	505404	0	0	0.3071779998	0.0001012138	0.0001012215
chr17	36100000	36105000	chr17	36215000	36220000	505384	505407	0	0	0.3187028202	0.0000525156	0.0000525307
chr17	36170000	36175000	chr17	36480000	36485000	505398	505460	0	0	0.6671896871	0.0000000000	0.0000000000
chr17	36455000	36460000	chr17	36650000	36655000	505455	505494	0	0	0.3197392545	0.0000494368	0.0000494540
chr17	36455000	36460000	chr17	36850000	36855000	505455	505534	0	0	0.3308851459	0.0000254309	0.0000254524
chr17	36500000	36505000	chr17	36520000	36525000	505464	505468	0	0	0.6868104157	0.0000000000	0.0000000000
chr17	36495000	36500000	chr17	36590000	36595000	505463	505482	0	0	0.3436179646	0.0000000014	0.0000000017
chr17	36555000	36560000	chr17	36580000	36585000	505475	505480	0	0	0.7583860472	0.0000000000	0.0000000000
chr17	36610000	36615000	chr17	37370000	37375000	505486	505638	0	0	0.5904955561	0.0000000000	0.0000000000
chr17	36615000	36620000	chr17	37225000	37230000	505487	505609	0	0	0.5739913046	0.0000000000	0.0000000000
chr17	36630000	36635000	chr17	36940000	36945000	505490	505552	0	0	0.6629550935	0.0000000000	0.0000000000
chr17	36615000	36620000	chr17	37060000	37065000	505487	505576	0	0	0.4345047174	0.0000000000	0.0000000000
chr17	36630000	36635000	chr17	36755000	36760000	505490	505515	0	0	0.5433197792	0.0000000000	0.0000000000
chr17	36630000	36635000	chr17	36705000	36710000	505490	505505	0	0	0.4565918889	0.0000000000	0.0000000000
chr17	36625000	36630000	chr17	36850000	36855000	505489	505534	0	0	0.3398057399	0.0000000022	0.0000000026
chr17	36705000	36710000	chr17	37045000	37050000	505505	505573	0	0	0.6464766790	0.0000000000	0.0000000000
chr17	36705000	36710000	chr17	37225000	37230000	505505	505609	0	0	0.3634893497	0.0000000001	0.0000000002
chr17	36710000	36715000	chr17	36935000	36940000	505506	505551	0	0	0.3647845833	0.0000000001	0.0000000001
chr17	36770000	36775000	chr17	36935000	36940000	505518	505551	0	0	0.3807685372	0.0000000000	0.0000000000
chr17	36765000	36770000	chr17	37045000	37050000	505517	505573	0	0	0.5056714188	0.0000000000	0.0000000000
chr17	36755000	36760000	chr17	37230000	37235000	505515	505610	0	0	0.3045688418	0.0000001041	0.0000001075
chr17	36780000	36785000	chr17	37220000	37225000	505520	505608	0	0	0.3137752340	0.0000000398	0.0000000425
chr17	36810000	36815000	chr17	37045000	37050000	505526	505573	0	0	0.3242713791	0.0000000128	0.0000000143
chr17	36850000	36855000	chr17	36935000	36940000	505534	505551	0	0	0.4641794742	0.0000000000	0.0000000000
chr17	36850000	36855000	chr17	37050000	37055000	505534	505574	0	0	0.4230024393	0.0000000000	0.0000000000
chr17	36870000	36875000	chr17	36890000	36895000	505538	505542	0	0	0.3352070266	0.0000004936	0.0000005007
chr17	36945000	36950000	chr17	37225000	37230000	505553	505609	0	0	0.3827627026	0.0000000000	0.0000000000
chr17	36950000	36955000	chr17	37045000	37050000	505554	505573	0	0	0.4464782556	0.0000000000	0.0000000000
chr17	36960000	36965000	chr17	36985000	36990000	505556	505561	0	0	0.3916605706	0.0000000008	0.0000000011
chr17	37000000	37005000	chr17	37025000	37030000	505564	505569	0	0	0.3793527382	0.0000000032	0.0000000038
chr17	37055000	37060000	chr17	37220000	37225000	505575	505608	0	0	0.5666263714	0.0000000000	0.0000000000
chr17	37085000	37090000	chr17	37370000	37375000	505581	505638	0	0	0.3217054388	0.0000000169	0.0000000187
chr17	37195000	37200000	chr17	37215000	37220000	505603	505607	0	0	0.3208213311	0.0000016164	0.0000016269
chr17	37250000	37255000	chr17	37370000	37375000	505614	505638	0	0	0.5452636019	0.0000000000	0.0000000000
chr17	37255000	37260000	chr17	37565000	37570000	505615	505677	0	0	0.3059694440	0.0000000901	0.0000000934
chr17	37325000	37330000	chr17	37345000	37350000	505629	505633	0	0	0.3816399502	0.0000000067	0.0000000078
chr17	37365000	37370000	chr17	37395000	37400000	505637	505643	0	0	0.5701833714	0.0000000000	0.0000000000
chr17	37410000	37415000	chr17	37490000	37495000	505646	505662	0	0	0.5582623082	0.0000000000	0.0000000000
chr17	37375000	37380000	chr17	37570000	37575000	505639	505678	0	0	0.4998916220	0.0000000000	0.0000000000
chr17	37375000	37380000	chr17	37815000	37820000	505639	505727	0	0	0.4056195933	0.0000000000	0.0000000000
chr17	37525000	37530000	chr17	37815000	37820000	505669	505727	0	0	0.6704770973	0.0000000000	0.0000000000
chr17	37525000	37530000	chr17	37765000	37770000	505669	505717	0	0	0.3751799864	0.0000000000	0.0000000000
chr17	37545000	37550000	chr17	37585000	37590000	505673	505681	0	0	0.4062622319	0.0000000000	0.0000000000
chr17	37650000	37655000	chr17	37765000	37770000	505694	505717	0	0	0.7446072555	0.0000000000	0.0000000000
chr17	37655000	37660000	chr17	37695000	37700000	505695	505703	0	0	0.3329596260	0.0000000442	0.0000000470
chr17	37705000	37710000	chr17	37765000	37770000	505705	505717	0	0	0.3805455612	0.0000000000	0.0000000000
chr17	37705000	37710000	chr17	37815000	37820000	505705	505727	0	0	0.3748941230	0.0000000000	0.0000000000
chr17	38250000	38255000	chr17	38415000	38420000	505814	505847	0	0	0.3425619720	0.0000122976	0.0000123150
chr17	38345000	38350000	chr17	38410000	38415000	505833	505846	0	0	0.8053868749	0.0000000000	0.0000000000
chr17	38345000	38350000	chr17	38485000	38490000	505833	505861	0	0	0.7211420293	0.0000000000	0.0000000000
chr17	38345000	38350000	chr17	38665000	38670000	505833	505897	0	0	0.6492090102	0.0000000000	0.0000000000
chr17	38420000	38425000	chr17	38665000	38670000	505848	505897	0	0	0.7873315163	0.0000000000	0.0000000000
chr17	38420000	38425000	chr17	38585000	38590000	505848	505881	0	0	0.7013613910	0.0000000000	0.0000000000
chr17	38425000	38430000	chr17	38485000	38490000	505849	505861	0	0	0.7954890593	0.0000000000	0.0000000000
chr17	38450000	38455000	chr17	38745000	38750000	505854	505913	0	0	0.3407832262	0.0000000019	0.0000000023
chr17	38505000	38510000	chr17	38665000	38670000	505865	505897	0	0	0.7828476837	0.0000000000	0.0000000000
chr17	38505000	38510000	chr17	38580000	38585000	505865	505880	0	0	0.5189654610	0.0000000000	0.0000000000
chr17	38500000	38505000	chr17	38735000	38740000	505864	505911	0	0	0.3166009101	0.0000000294	0.0000000318
chr17	38560000	38565000	chr17	38585000	38590000	505876	505881	0	0	0.4888727505	0.0000000000	0.0000000000
chr17	38555000	38560000	chr17	38735000	38740000	505875	505911	0	0	0.5159646230	0.0000000000	0.0000000000
chr17	38605000	38610000	chr17	38735000	38740000	505885	505911	0	0	0.3476936342	0.0000000008	0.0000000011
chr17	38675000	38680000	chr17	38735000	38740000	505899	505911	0	0	0.7399125814	0.0000000000	0.0000000000
chr17	38680000	38685000	chr17	38795000	38800000	505900	505923	0	0	0.3850231010	0.0000000000	0.0000000000
chr17	38685000	38690000	chr17	38865000	38870000	505901	505937	0	0	0.4317432589	0.0000000000	0.0000000000
chr17	38680000	38685000	chr17	38910000	38915000	505900	505946	0	0	0.3604421817	0.0000000002	0.0000000002
chr17	38680000	38685000	chr17	38965000	38970000	505900	505957	0	0	0.3455572306	0.0000000011	0.0000000014
chr17	38750000	38755000	chr17	39155000	39160000	505914	505995	0	0	0.5024699097	0.0000000000	0.0000000000
chr17	38750000	38755000	chr17	38865000	38870000	505914	505937	0	0	0.6978051873	0.0000000000	0.0000000000
chr17	38750000	38755000	chr17	38970000	38975000	505914	505958	0	0	0.4526281450	0.0000000000	0.0000000000
chr17	38760000	38765000	chr17	38790000	38795000	505916	505922	0	0	0.6556065406	0.0000000000	0.0000000000
chr17	38750000	38755000	chr17	38910000	38915000	505914	505946	0	0	0.3526061895	0.0000000005	0.0000000006
chr17	38800000	38805000	chr17	38865000	38870000	505924	505937	0	0	0.4669610848	0.0000000000	0.0000000000
chr17	38805000	38810000	chr17	39155000	39160000	505925	505995	0	0	0.3197856038	0.0000000209	0.0000000229
chr17	38870000	38875000	chr17	38975000	38980000	505938	505959	0	0	0.6328563043	0.0000000000	0.0000000000
chr17	38870000	38875000	chr17	39150000	39155000	505938	505994	0	0	0.6716250031	0.0000000000	0.0000000000
chr17	38870000	38875000	chr17	38905000	38910000	505938	505945	0	0	0.5829751268	0.0000000000	0.0000000000
chr17	38875000	38880000	chr17	39060000	39065000	505939	505976	0	0	0.3222681312	0.0000000159	0.0000000177
chr17	38925000	38930000	chr17	38970000	38975000	505949	505958	0	0	0.6398589057	0.0000000000	0.0000000000
chr17	38920000	38925000	chr17	39240000	39245000	505948	506012	0	0	0.4988931348	0.0000000000	0.0000000000
chr17	38985000	38990000	chr17	39150000	39155000	505961	505994	0	0	0.7142812261	0.0000000000	0.0000000000
chr17	38980000	38985000	chr17	39240000	39245000	505960	506012	0	0	0.7941831942	0.0000000000	0.0000000000
chr17	38985000	38990000	chr17	39065000	39070000	505961	505977	0	0	0.7638900895	0.0000000000	0.0000000000
